filename,region,year,party,language,line,num_words
AND_1990_IU_es.pdf,AND,1990,IU,es,"Sólo así, junto a las fórmulas colectivas, podremos imantar los compromisos personales, asumiéndoles desde la individualización de las necesidades y desde el conocimiento de esa lucha diaria, casi doméstica o plenamente doméstica que protagonizan los individuos contra el poder y su microfísica, porque sin duda el Estado está también entre los pucheros y las cacerolas.",55
AND_1990_IU_es.pdf,AND,1990,IU,es,IU es también el terreno de juego de un encuentro con reglas actualizadas entre socialistas y comunistas.,17
AND_1990_IU_es.pdf,AND,1990,IU,es,Si se quiere recomponer la fractura histórica de .,9
AND_1990_IU_es.pdf,AND,1990,IU,es,", el marco específico que permite ese encuentro es hoy IU, o las nuevas formas que en lo sucesivo se produzcan.",21
AND_1990_IU_es.pdf,AND,1990,IU,es,Para militar o trabajar en IU no hay que dejar de ser socialista.,13
AND_1990_IU_es.pdf,AND,1990,IU,es,Más bien ocurre todo lo contrario: quien quiera seguir siendo socialista debe apostar por el reto de cambio que supone IU.,21
AND_1990_IU_es.pdf,AND,1990,IU,es,El socialismo sólo puede estar en la izquierda.,8
AND_1990_IU_es.pdf,AND,1990,IU,es,"Y aquí radica una de las principales novedades de IU y, en general, de toda la nueva izquierda, que no sólo admite fuerzas y segmentos de una misma familia, que no tiene un sentido simplificador, ya que junto a los análisis de clase, sabe integrar sin ningún tipo de subordinación esos valores transversales que hoy reconducen toda opción política que pretende encabezar el futuro: los valores del pacifismo, del ecologismo y del feminismo.",73
AND_1990_IU_es.pdf,AND,1990,IU,es,"Los valores de ese amplio e inmensamente desorganizado movimiento juvenil que no desemboca, que no puede desembocar sino en la orilla de la alternativa, embarcados, junto al resto de los componentes de esta amplia alianza que representa IU-CA, en una estrategia integral de reconciliación con la naturaleza, con la ética civil, con la paz y con la cultura de la producción y del trabajo.",64
AND_1990_IU_es.pdf,AND,1990,IU,es,"La nueva forma de pensar que tienen las mujeres, ese gesto constituyente y tranquilo con que han decidido disputarle el poder a los hombres, debe empezar a crearnos nuevas raíces, nuevas constancias de complementariedad y la compresión de que el hombre no es el único sujeto transformador y no representa la centralidad en torno a la cual haya que establecer todas las alianzas.",63
AND_1990_IU_es.pdf,AND,1990,IU,es,"Accesiones Obreras de Andalucía IZQUIERDA UNIDA - CONVOCATORIA POR ANDALUCÍA En Andalucía, de cara a las próximas elecciones, sabiendo como sabemos que por ahora casi todo está hecho por el hombre y para el hombre, tenemos una oportunidad, que no podemos desaprovechar, para demostrar que al menos estamos convencidos en un de las condiciones objetivas para un futuro diferente.",59
AND_1990_IU_es.pdf,AND,1990,IU,es,"Un futuro diferente donde no quepan ejemplos como el Cabril, la urbanización Costa Doñana o las bases de Rota y Morón.",21
AND_1990_IU_es.pdf,AND,1990,IU,es,Donde no quepan el paro masivo y las desigualdades.,9
AND_1990_IU_es.pdf,AND,1990,IU,es,"Un futuro basado, por tanto, en un nuevo modelo de desarrollo.",11
AND_1990_IU_es.pdf,AND,1990,IU,es,"Frente a las políticas neoliberales, nos cabe a la izquierda repensar los límites y contenidos de un desarrollo alternativo.",19
AND_1990_IU_es.pdf,AND,1990,IU,es,"Para nosotros, el desarrollo viable tiene dos límites no negociables: la ética civil y el equilibrio ecológico.",17
AND_1990_IU_es.pdf,AND,1990,IU,es,"Sin duda, la certeza casi inaugural de los límites del desarrollo está exigiendo reinventar sobre nuevas bases esa relación desarrollo-ecología-ética que clásicamente se ha venido enfocando desde planteamientos exclusivamente industrialistas y que tienen en el desarrollismo el camino que conduce a la catástrofe natural.",44
AND_1990_IU_es.pdf,AND,1990,IU,es,"Y no me resisto a citar un pasaje hermosísimo de P. Ingrao: Nosotros, Occidente, habíamos sojuzgado sanguinariamente tierras y gentes del sur en las Américas, en Asia, en África.",29
AND_1990_IU_es.pdf,AND,1990,IU,es,"Ahora estamos descubriendo que nosotros, Occidente, dependemos de los bosques de la Amazonia y del Sudoeste asiático para nuestra vida, por el aire que respiramos.",25
AND_1990_IU_es.pdf,AND,1990,IU,es,"Hablamos, por tanto, de un profundización de la democracia que nos lleva a una relación distinta entre el mercado, el estado y los ciudadanos.",24
AND_1990_IU_es.pdf,AND,1990,IU,es,No hablamos de reconocernos de forma masoquista en una Andalucía del siglo XXI ni de aislarnos de la imprescindible internacionalización de las soluciones.,23
AND_1990_IU_es.pdf,AND,1990,IU,es,"Y por eso proponemos un desarrollo de Andalucía en el seno de una estrategia de inserción activa en Europa, en esa Europa de las regiones en la que hoy ocupamos el antepenúltimo lugar.",33
AND_1990_IU_es.pdf,AND,1990,IU,es,"Para fundar esta estrategia de desarrollo solidario y nativo de Andalucía, planteamos la necesidad de constituir un bloque de progreso con los auténticos agentes transformadores de futuro: los trabajadores, las cooperativas, los pequeños y medianos empresarios y agricultores, los autónomos.",40
AND_1990_IU_es.pdf,AND,1990,IU,es,"Y con ello, los movimientos alternativos y las personas que se oponen a las distintas consecuencias del modelo actual.",19
AND_1990_IU_es.pdf,AND,1990,IU,es,"En la perspectiva de esta solución participativa, no tecnocrática, apostamos por una economía con un fuerte componente del sector público y del social.",23
AND_1990_IU_es.pdf,AND,1990,IU,es,"El mecanismo para hacer viable este proyecto no es otro que la PLANIFICACIÓN DEMOCRÁTICA, entendida más allá de la concertación cupular o de la planificación indicativa.",26
AND_1990_IU_es.pdf,AND,1990,IU,es,"Y como pieza básica de esta planificación, hablamos de un esquema basado en el Consejo Económico y Social, que no sólo debería constituirse a escala andaluza, sino que debería alcanzar los niveles provincial y comarcal, ya que el plan que concebimos debe representar una síntesis de los distintos niveles territoriales y sectoriales.",52
AND_1990_IU_es.pdf,AND,1990,IU,es,"Sin duda, en el horizonte de un Estado más equilibrado, es urgente poner en marcha la política de desarrollo económico endógeno, autocentrado, en cuya perspectiva cobra un especial relieve nuestro diseño de PACTO INSTITUCIONAL, en cuanto fórmula concreta para articular desde las entidades locales y el gobierno autonómico el poder político andaluz.",52
AND_1990_IU_es.pdf,AND,1990,IU,es,"Asimismo reafirmamos la necesidad de la Reforma Agraria Integral, como eje esencial de este plan de desarrollo alternativo, en cuyo esquema deben readecuarse el mercado de trabajo y las condiciones de vida del medio rural, acabando con la humillación permanente del neocasiquismo implantado por la política gubernamental.",47
AND_1990_IU_es.pdf,AND,1990,IU,es,"Para IU-CA, el PODER DE ANDALUCÍA, de sus hombres y mujeres, debe conducir, en definitiva, a una nueva fase histórica.",20
AND_1990_IU_es.pdf,AND,1990,IU,es,"Como punta de Comisiones Obreras de Andalucía IZQUIERDA UNIDA - CONVOCATORIA POR ANDALUCÍA lanza en la construcción de un nuevo Estado Federal, debemos integrar en este impulso ambicioso, pero nunca insolidario, el proyecto de superación de las estructuras de la dependencia y la desigualdad.",44
AND_1990_IU_es.pdf,AND,1990,IU,es,El -F de .,4
AND_1990_IU_es.pdf,AND,1990,IU,es,", hoy hace años, Andalucía conquistó la autonomía plena a través de la movilización y sobre claros contenidos de cambio.",20
AND_1990_IU_es.pdf,AND,1990,IU,es,"Las fuerzas de izquierda de aquella época confluimos en una voluntad común de alcanzar el máximo techo competencial, a través del artículo de la Constitución.",25
AND_1990_IU_es.pdf,AND,1990,IU,es,Y no se pedía una autonomía en abstracto.,8
AND_1990_IU_es.pdf,AND,1990,IU,es,Autonomía era lucha contra el paro.,6
AND_1990_IU_es.pdf,AND,1990,IU,es,Autonomía era plenitud en el ejercicio del Gobierno y en el ejercicio del Parlamento andaluz.,15
AND_1990_IU_es.pdf,AND,1990,IU,es,"Autonomía era el reencuentro con nuestra cultura de equilibrio, tolerancia y universalidad.",12
AND_1990_IU_es.pdf,AND,1990,IU,es,"Autonomía era también la lucha por un estado nuevo, en cuyo esquema jugara un papel diferente y donde no persistiese el esquema injusto de los desequilibrios y el estancamiento perenne del sur.",32
AND_1990_IU_es.pdf,AND,1990,IU,es,Ganó el PSOE las elecciones de .,7
AND_1990_IU_es.pdf,AND,1990,IU,es,Arrasó en Andalucía y a escala nacional.,7
AND_1990_IU_es.pdf,AND,1990,IU,es,Y el emblema que le sirvió de reclamo fue el del cambio y la honestidad.,15
AND_1990_IU_es.pdf,AND,1990,IU,es,"Sin embargo, a estas alturas, el dato cierto es otro: El PSOE se ha descolgado de aquella izquierda que alentó la fuerza innumerable del -F y ha dirigido sus acciones de gobierno y su mayoría parlamentaria en un sentido totalmente opuesto a los contenidos que unieron y movilizaron a los andaluces y andaluzas.",53
AND_1990_IU_es.pdf,AND,1990,IU,es,"Por tanto, que nadie intente vendernos la moneda falsa de que hemos llegado, de que ya se ha conseguido casi todo y estamos en el reino del orden y el progreso.",31
AND_1990_IU_es.pdf,AND,1990,IU,es,"Hay que seguir avanzando, y aquella unidad de las izquierdas es la que hoy representa IU-CA, como depositaria fundamental de todo lo que significó y sigue significando el -F. No hemos renunciado a ninguno de los objetivos que allí se acuñaron y estamos demostrando en la práctica que son legítimos, legales y alcanzables.",53
AND_1990_IU_es.pdf,AND,1990,IU,es,"Por eso hacemos un llamamiento firme, renovando la convocatoria a los andaluces y andaluzas para que se incorporen a esta tarea de renovación y de cambio.",26
AND_1990_IU_es.pdf,AND,1990,IU,es,"Relanzamos esta convocatoria desde la necesidad de agrupar a incontables ciudadanos, hombres y mujeres, que no comparten el curso de los acontecimientos y que, como nosotros, sienten el entusiasmo de saber que es posible modificar esta situación, que vale la pena apostar y organizarse.",44
AND_1990_IU_es.pdf,AND,1990,IU,es,Hoy Andalucía exige un nuevo impulso político que responda a su fuerza real.,13
AND_1990_IU_es.pdf,AND,1990,IU,es,Hoy Andalucía demanda un nuevo poder político que sepa representar sus aspiraciones ante el Gobierno de la Nación y en el seno de la Europa de las regiones.,28
AND_1990_IU_es.pdf,AND,1990,IU,es,"A este compromiso convocamos a todos los hombres y mujeres, a todos los que saben que la historia la hacen los pueblos y que, por tanto, las elecciones las ganan o las pierden los ciudadanos.",35
AND_1990_IU_es.pdf,AND,1990,IU,es,Candidato de IU-CA a la Presidencia de la Junta de Andalucía Comisiones Obreras de Andalucía .,16
AND_1990_IU_es.pdf,AND,1990,IU,es,Una feminista no debe dejarse engañar por ningún tipo de mixtificación o ilusión del poder masculino.,16
AND_1990_IU_es.pdf,AND,1990,IU,es,"A necesidad de una revolución feminista, es algo totalmente distinto y superado, de las necesidades de mejores condiciones de trabajo, de mayores libertades formales, etc. que pueden satisfacer dentro del orden existente.",32
AND_1990_IU_es.pdf,AND,1990,IU,es,"El sistema patriarcal capitalista avalado, por sus ya estructurales alianzas con lo más fundamentalista de las socialdemocracias, logra canalizar los antagonismos de tal modo, que les permita manipularnos, para asimilarlos, para tanto social como políticamente, quebrar nuestro carácter de agentes del cambio histórico.",43
AND_1990_IU_es.pdf,AND,1990,IU,es,"Lo que aún, hoy, tiene consideración de privilegios masculinos mañana se convertirán en la barbarie de la civilización.",18
AND_1990_IU_es.pdf,AND,1990,IU,es,"Frente a un mundo construido en masculino: política, cultura, modos cotidianos, lenguaje, organización del trabajo, producción, consumo, estatutos sociales, etc. se abre camino la variable-mujer-en lucha no sólo por la igualdad, sino fundamentalmente por la diversidad, que es una nueva conciencia, un modo de ser individual y colectivo, que hay que afirmar en todos y cada uno de los campos, para las transformaciones, frente a las parcialidades.",67
AND_1990_IU_es.pdf,AND,1990,IU,es,"Comisiones Obreras de Andalucía IZQUIERDA UNIDA - CONVOCATORIA POR ANDALUCÍA Hacer de IU-CA, un proyecto estratégico no sexista, en lucha contra un modelo patriarcal capitalista, hacer un proyecto liberado con características de movimiento político-social, con vocación articuladora en lo político, participativas y de autogobierno, que concibe a las mujeres no como aliadas sino como sujetos activos del proceso de transformación andaluz.",61
AND_1990_IU_es.pdf,AND,1990,IU,es,"IU-CA como proyecto mixto y alternativo, aboga por una concepción global y superadora del Estado, del modelo de sociedad, y del ejercicio del poder masculino.",25
AND_1990_IU_es.pdf,AND,1990,IU,es,"Por ello la victoria como resolución de las múltiples y combinadas dominaciones, estará en el campo que las mujeres adopten en el gran movimiento social.",25
AND_1990_IU_es.pdf,AND,1990,IU,es,"El modo de producción andaluz, necesita para funcionar del sistema patriarcal, como estructura sexual jerarquizada, que le proporciona el control y el orden para la defensa de las ganancias: Reproducción fuerza de trabajo, trabajo doméstico, ejército de reserva en el mercado de trabajo, articulación del consumo familiar, división sexual del trabajo productivo, etc.",53
AND_1990_IU_es.pdf,AND,1990,IU,es,"El sexo, actúa en las sociedades del patriarcalismo capitalista, como la andaluza, como un factor de discriminación en todos los ámbitos, pero también en el económico, situando a las mujeres, en condiciones de vulnerabilidad, abocadas a una super-representación en todos los tipos de pobres.",44
AND_1990_IU_es.pdf,AND,1990,IU,es,"La pobreza, resulta en un porcentaje altamente considerable, de la incidencia de un factor sobrevenido (enfermedad, paro, divorcio, etc.), sobre una discriminación estructural, en razón del sexo, además de la clausura Los sistemas sociales parten de que la familia es la unidad de estatus en la que todos los miembros disponen de una cuota igual de recursos y posibilidades.",59
AND_1990_IU_es.pdf,AND,1990,IU,es,"La mujer sólo aparece individualizada, cuando la unidad familiar se rompe (madres solteras, viudas, separadas, etc.).",16
AND_1990_IU_es.pdf,AND,1990,IU,es,"De aquí que los indicadores presenten la pobreza, primero ligada a las mujeres y segundo fuertemente ligada al estatuto de familia monoparetal.",22
AND_1990_IU_es.pdf,AND,1990,IU,es,"El sexismo imperante, es uno de los más fuertes pilares de dominación que emplea el sistema, y frente a este modo opresivo que necesita de uniformidad y la gradación de los ciudadanos, las mujeres reivindicamos el derecho a ser iguales, paralelamente al derecho a ser diferentes.",46
AND_1990_IU_es.pdf,AND,1990,IU,es,"Desde la constatación de las debilidades y las posibilidades del capitalismo tardío en Andalucía, no es posible decir ya, que el feminismo es tranquilizable ó mejor dicho, resuelto por el camino.",31
AND_1990_IU_es.pdf,AND,1990,IU,es,"El feminismo en esta etapa, sólo es satisfecho en sus reivindicaciones por la superación de este sistema patriarcal-capitalista y la configuración de una nueva sociedad.",25
AND_1990_IU_es.pdf,AND,1990,IU,es,"La revolución de las mujeres andaluzas, en este momento, no ha recorrido ni la mitad del camino.",17
AND_1990_IU_es.pdf,AND,1990,IU,es,"Las feministas, no somos hombres sin privilegios masculinos, igual que el obrero no es capitalista sin capital, pero constatamos como dichos privilegios masculinos, quedan siempre al margen de toda transformación o cambio.",32
AND_1990_IU_es.pdf,AND,1990,IU,es,"Es necesario incorporar al feminismo, como un método de análisis que facilite la desaparición del antagonismo entre lo público y lo privado.",22
AND_1990_IU_es.pdf,AND,1990,IU,es,El feminismo aporta al nuevo Bloque de Izquierdas la estrategia y los elementos que permitirán desterrar el poder patriarcal de la nueva estructura social y para ello hace falta situar el feminismo en el centro de la transformación social.,39
AND_1990_IU_es.pdf,AND,1990,IU,es,"Comisiones Obreras de Andalucía IZQUIERDA UNIDA - CONVOCATORIA POR ANDALUCÍA Las feministas, en IU-CA, participamos de la concepción, de que no debe ser el ejercicio del poder patrimonio del género masculino, pues este modo sexista de hacer política lo convierte en parte del Estado ampliado.",45
AND_1990_IU_es.pdf,AND,1990,IU,es,"La transformación del mundo no significa sustituir un sistema de dominio por otro, sino un nuevo estadio de civilización no masculino y para eso hace falta un instrumento mixto, que evite que los derechos de ciudadanía del género masculino se realicen en base y a costa del género femenino.",49
AND_1990_IU_es.pdf,AND,1990,IU,es,"Por ello es necesario la utilización de estrategias de acción positiva que superen el concepto-mujer como elemento subalterno, porque hay la emancipación mixta es una necesidad absoluta, no relativa.",29
AND_1990_IU_es.pdf,AND,1990,IU,es,"Pero las mujeres necesitamos espacios de visibilidad política, institucional y orgánica, para comunicarnos con las mujeres, sin sistemas intermedios.",19
AND_1990_IU_es.pdf,AND,1990,IU,es,"Somos conscientes del conflicto histórico que arrastra las irrupciones de las mujeres en el ámbito del poder, en el mundo de lo público, revelando los límites y las insuficiencias de una cultura masculina.",33
AND_1990_IU_es.pdf,AND,1990,IU,es,"Pero nosotras, las feministas, estamos empeñadas en resolverlo por la vía de la corresponsabilidad política.",15
AND_1990_IU_es.pdf,AND,1990,IU,es,Miles y miles de mujeres no habrán sido nunca libres si no hubiera sido por la acción del feminismo.,19
AND_1990_IU_es.pdf,AND,1990,IU,es,"Por esta, entre otras razones, las feministas estamos firmemente comprometidas con IU-CA, para cambiar Andalucía, para transformar la globalidad de nuestra sociedad.",22
AND_1990_IU_es.pdf,AND,1990,IU,es,"Desde los planteamientos de IU-CA hay que empezar diciendo que cualquier actuación en el marco de las Instituciones y más concretamente en el ámbito andaluz, debe estar sustentada como un elemento circunstancial y prioritario dentro de nuestro proyecto en uno de sus pilares fundamentales cual es el de la Igualdad de sexos y por consiguiente, la política programática a realizar en las distintas áreas debe incorporarlo como propio y en ningún caso como añadido.",74
AND_1990_IU_es.pdf,AND,1990,IU,es,"Partiendo pues de este elemento básico para nuestro proyecto y entendiendo lo que de cualitativo tiene desde IU-CA planteamos de forma prioritaria la creación de esta Consejería, que formaría, lógicamente, parte del Consejo de Gobierno, ya que sin ello sería imposible dar respuesta a los esfuerzos, reivindicaciones y problemas que tienen las mujeres andaluzas.",54
AND_1990_IU_es.pdf,AND,1990,IU,es,"A partir de la Consejería de la Mujer, la capacidad de aglutinar y movilizar a las mujeres por sus reivindicaciones crecería enormemente, a la vez, que la posibilidad de dar respuesta, analizar y cumplimentar con un mínimo control los distintos programas de mujer.",43
AND_1990_IU_es.pdf,AND,1990,IU,es,"Para que esto se lleve a cabo son necesarias las siguientes medidas: - Dotación presupuestaria suficiente para el PIONS - Creación del Consejo de la Mujer, con la participación de las asociaciones feministas para: ) Evaluar la gestión institucional ) Proponer las iniciativas correspondientes para la consecución de proyectos efectivos ) Crear una Comisión de seguimiento para evaluar y controlar el PIOM ) Fomentar las Asociaciones feministas - Dotación de infraestructuras u locales institucionales, con el apoyo político y financiero necesario para impulsar y desarrollar el Asociacionismo feminista.",88
AND_1990_IU_es.pdf,AND,1990,IU,es,La influencia y el desarrollo del AS.,7
AND_1990_IU_es.pdf,AND,1990,IU,es,femenino es determinante a la base de llevar a cabo una política encaminada en la transformación de esta sociedad en otra más igualitaria.,23
AND_1990_IU_es.pdf,AND,1990,IU,es,"Comisiones Obreras de Andalucía IZQUIERDA UNIDA - CONVOCATORIA POR ANDALUCÍA Junto a lo expuesto también hemos de plantearnos ir más allá, en el sentido de que no bastaría crear la Consejería de la Mujer, solamente, sino que a la citada Consejería habría que dotarla de medios necesarios suficientes para que garantice no sólo la planificación política propia, sino para irradiar al resto de las Consejerías en la planificación y ejecución de sus políticas.",73
AND_1990_IU_es.pdf,AND,1990,IU,es,"No obstante, ha de irse más allá en los instrumentos necesarios para practicar la política desde una perspectiva global, no parcelada y coordinada entre las áreas existentes y es: la creación de unidades administrativas en cada Consejería, que formando parte del entramado administrativo y por consiguiente, entramadas en el funcionamiento cotidiano, posibiliten la coordinación de las políticas dirigidas a la mujer en los distintos ámbitos, las hagan, por tanto, más rentables en su proyección a la sociedad (tengan un hilo conductor común y sustentado en un principio político-programático).",88
AND_1990_IU_es.pdf,AND,1990,IU,es,"Estas unidades estarán dotadas de medios suficientes, tanto personales como materiales para llevar a cabo su objetivo.",17
AND_1990_IU_es.pdf,AND,1990,IU,es,Desde IU-CA hemos optado por la supresión de la política de subvenciones actual y apostado en materia de subvenciones por la configuración de un reglamento común a todo el Consejo de Gobierno que regule los aspectos en materia de subvenciones.,40
AND_1990_IU_es.pdf,AND,1990,IU,es,"Ello sustentado en un planteamiento político y programático diferente al tratamiento que en la actualidad se le está dando a la problemática-mujer, vía subvención.",24
AND_1990_IU_es.pdf,AND,1990,IU,es,"Ni el Instituto de la Mujer, ni el Ministerio de Asuntos Sociales, ni por tanto el Gobierno, han sido capaces de dar soluciones a la problemática existente.",27
AND_1990_IU_es.pdf,AND,1990,IU,es,"a la hora de plantear los distintos programas, apostamos por el Ministerio de la Mujer, a la hora de presentar el programa de nuestra C.A. apostamos por la Consejería y en un futuro inmediato cuando desarrollemos nuestras propuestas para los ámbitos locales, dentro del principio de respecto y autonomía de cada una de las Administraciones, pero con el objetivo claro de coordinarlas y encardinarlas para su mejor acción y por consiguiente, mejor rentabilización de sus actuaciones hacia la sociedad.",79
AND_1990_IU_es.pdf,AND,1990,IU,es,"Propiciaremos y desarrollaremos la creación de la Concejalía -mujer y los Consejos locales para acometer la problemática en el ámbito local, y todo ello porque desde IU-CA propugnaremos nuestras propuestas políticas y programáticas dentro de una concepción del Estado, cual es el Estado federal.",44
AND_1990_IU_es.pdf,AND,1990,IU,es,"En coherencia con lo anteriormente expuesto, definimos una organización que fomente estructuras comarcales, abiertas y flexibles que sean un espacio de participación, de solución, de planificación para el conjunto de las mujeres de Andalucía, para sus organizaciones y colectivos; que trabajarían en algunos de sus aspectos de coordinación con los Municipios de las respectivas estructuras comarcales, sustrayendo así a las Diputaciones Provinciales el papel predominante que en la actualidad tienen.",70
AND_1990_IU_es.pdf,AND,1990,IU,es,"Y ello porque sustentamos nuestra propuesta en lo que es la estructura natural y la proximidad a las ciudadanas y ciudadanos de los entes a crear para que existan unas posibilidades objetivas de participación y un crecimiento mucho más detallado de los problemas, que permita combinando ambos factores, soluciones eficaces.",50
