filename,region,year,party,language,line,num_words
AND_1990_PA_es.pdf,AND,1990,PA,es,"Por otro lado, es fundamental potenciar el papel del Parlamento de Andalucía, introduciendo las reformas reglamentarias tendentes a mejorar su funcionamiento interno, el acercamiento a las preocupaciones de los ciudadanos y a la difusión de sus importantes tareas en la opinión pública.",42
AND_1990_PA_es.pdf,AND,1990,PA,es,En el Programa del P.A. para Elecciones Generales de se exige la ampliación de las competencias estatutarias de la Comunidad Andaluza utilizando los mecanismos previstos en el artículo de la Constitución incluso admitiendo la eventualidad de la reforma del Estatuto en el futuro.,43
AND_1990_PA_es.pdf,AND,1990,PA,es,"Al mismo tiempo, urge la revisión de la valoración de las transferencias ya efectuadas, así como apurar el vigente techo competencial estatutario.",22
AND_1990_PA_es.pdf,AND,1990,PA,es,"La aceleración del proceso de transferencias pendientes en materias tales como Confederaciones Hidrográficas, Instituciones Penitenciarias, Subvención Estatal a RTVA (Disposición Transitoria Tercera del E.A.), etc., constituye una prioridad inaplazable del Gobierno Andaluz.",32
AND_1990_PA_es.pdf,AND,1990,PA,es,"Asimismo, el Consejo de Gobierno debe proceder con responsabilidad política a defender las competencias andaluzas invadidas frecuentemente por la Legislación Estatal, interponiendo los correspondientes conflictos de competencias ante el Tribunal Constitucional.",31
AND_1990_PA_es.pdf,AND,1990,PA,es,"El Partido Andalucista ejercitará plenamente su derecho a que la Junta de Andalucía sea informada en la elaboración de los tratados y convenios internacionales, en cuanto afecten a materias de su específico interés, tal como ordena el artículo .",39
AND_1990_PA_es.pdf,AND,1990,PA,es,"Igualmente, adoptará las medidas necesarias para defender su ámbito propio de decisiones en la defensa de nuestros intereses nacionales ante las Instancias Estatal y Comunitaria.",25
AND_1990_PA_es.pdf,AND,1990,PA,es,El Partido Andalucista reitera la convicción de que el Poder Andaluz se sustenta en unas instituciones Autonómicas fuertes y arraigadas en el pueblo y en el protagonismo de los ayuntamientos.,30
AND_1990_PA_es.pdf,AND,1990,PA,es,"Consiguientemente, plantea la inaplazable creación del Fondo Andaluz de Cooperación Municipal y la reforma de la actual ley del Consejo Andaluz de Municipios, mostrando así su voluntad política de consolidar unas relaciones afectivas tanto en el ámbito Institucional como en el de la cooperación económica entre Junta de Andalucía y ayuntamientos.",51
AND_1990_PA_es.pdf,AND,1990,PA,es,de un empresariado andaluz y un papel destacado de la empresa pública andaluza.,13
AND_1990_PA_es.pdf,AND,1990,PA,es,"El empresariado andaluz se encuentra bloqueado por una serie de barreras de entrada (tecnología, necesidad de altas inversiones, dominio de amplios mercados, publicidad, etc.) que hacen muy difícil su penetración en el propio mercado andaluz y mucho más en el exterior.",41
AND_1990_PA_es.pdf,AND,1990,PA,es,El desarrollo de un empresariado andaluz exige fomentar y proteger la iniciativa privada andaluza crando las condiciones necesarias para el nacimiento de nuevas empresas y la consolidación de las ya existentes.,31
AND_1990_PA_es.pdf,AND,1990,PA,es,"El sector público empresarial andaluz deberá impulsar la acumulación andaluza, entrando en aquellas actividades cuyo acceso esté bloqueado para el empresariado andaluz.",22
AND_1990_PA_es.pdf,AND,1990,PA,es,Suplirá por ello la falta de iniciativa privada en Andalucía allí donde sea posible su aparición.,16
AND_1990_PA_es.pdf,AND,1990,PA,es,La crisis económica de los años setenta ha puesto al descubierto la debilidad de los principios en los que se basaba la política regional de corte tradicional.,27
AND_1990_PA_es.pdf,AND,1990,PA,es,"En tiempos de bonanza económica y de desarrollo acelerado, la atención al problema de los desequilibrios regionales podría ser aceptado como un elemento más del estado del bienestar y, en definitiva, como un coste más del desarrollo.",37
AND_1990_PA_es.pdf,AND,1990,PA,es,"Es evidente, sin embargo, que había un límite y que éste estaba claramente determinado por el umbral a partir del cual el mantenimiento del modelo de crecimiento presentaba más deseconomías que beneficios.",32
AND_1990_PA_es.pdf,AND,1990,PA,es,"Tras este proceso surgen algunas evidencias que a la postre están marcando las líneas de evolución reciente de la estrategia de la política regional en el conjunto de las economías occidentales, y que pueden ser resumidas en los cuatro puntos siguientes: - La política regional ha dejado de ser fundamentalmente compensatoria, para convertirse en un instrumento más al servicio del ajuste económico global.",63
AND_1990_PA_es.pdf,AND,1990,PA,es,"En otras palabras, ha pasado a convertirse en un elemento más del modelo estructural de crecimiento que, de una forma u otra, se está consolidando en las economías occidentales.",29
AND_1990_PA_es.pdf,AND,1990,PA,es,"- Ya no son argumentos de justicia distributiva los únicos que demandan la existencia de una política regional, sino también razones de ineficacia en el mantenimiento de recursos ociosos y generadores de coste.",33
AND_1990_PA_es.pdf,AND,1990,PA,es,- Existe una evidente reconsideración de la implementación estratégica de la política regional.,13
AND_1990_PA_es.pdf,AND,1990,PA,es,"Los instrumentos se han hecho simultáneamente más selectivos y simples, al tiempo que se introducen otros mecanismos de intervención de carácter más horizontal, entre los que destacan la revalorización del potencial endógeno de crecimiento y el fomento a la innovación y a la mejora en los niveles tecnológicos.",48
AND_1990_PA_es.pdf,AND,1990,PA,es,- Las políticas regionales siempre se han conceptuado como políticas de desarrollo.,12
AND_1990_PA_es.pdf,AND,1990,PA,es,"Sin embargo, mientras se mantuvo el carácter de subsidiariedad anteriormente señalado, su capacidad efectiva para alcanzar objetivos de desarrollo quedaba claramente difuminada ante las limitaciones de los instrumentos disponibles.",29
AND_1990_PA_es.pdf,AND,1990,PA,es,La crisis económica mundial obliga a modificar los enfoques convencionales de la política regional.,14
AND_1990_PA_es.pdf,AND,1990,PA,es,"Una primera consecuencia es clara: el mapa de regiones con problemas se amplía y, en este nuevo contexto, la política regional ya no puede limitarse a la simple corrección de desequilibrios.",31
AND_1990_PA_es.pdf,AND,1990,PA,es,"Junto a los mecanismos tradicionales de compensación se hacen necesarios otros instrumentos que puedan romper efectivamente con la tendencia depresiva de las regiones subdesarrolladas, y estimular la recuperación de las zonas en declive o singularmente afectadas por el desempleo.",39
AND_1990_PA_es.pdf,AND,1990,PA,es,"El hecho diferencial es la aparición en escena de la planificación regional, puesto que es desde este momento cuando las políticas regionales, coordinadas e integradas en los planes regionales, adquieren su pleno sentido como políticas de desarrollo.",37
AND_1990_PA_es.pdf,AND,1990,PA,es,"El desarrollo autonómico de Andalucía no ha supuesto la incorporación de nuestro país a esta nueva dinámica, entre otras causas porque no ha existido una verdadera política regional en el Estado Español, como ha quedado denunciado incluso por instancias europeas y subrayado, entre otros, por nuestro Partido en los ámbitos parlamentarios.",51
AND_1990_PA_es.pdf,AND,1990,PA,es,"Los instrumentos de actuación regional y los mecanismos de solidaridad interterritorial (el sistema de financiación de las Comunidades Autónomas, el Fondo de Compensación Interterritorial y los incentivos regionales junto a los fondos comunitarios) exigen una posición innovadora y activa de los poderes autonómicos para responder a los desafíos históricos de Andalucía.",51
AND_1990_PA_es.pdf,AND,1990,PA,es,"El Partido Andalucista defiende, de una parte, una estrategia de negociación con el Gobierno Central a la vez flexible y agresiva, que permita incrementar las variables de asignación de recursos procedentes de la LOFCA, el F.C.I., y los incentivos regionales, especialmente ante el próximo establecimiento del sistema definitivo de financiación de las Comunidades Autónomas.",54
AND_1990_PA_es.pdf,AND,1990,PA,es,Ello sin olvidar la lamentable claudicación del Gobierno del PSOE en la no exigencia del pleno cumplimiento de la Disposición Adicional del Estatuto que prevé consignaciones especiales en los Presupuestos del Estado de cada año para elevar el nivel de nuestros servicios públicos hasta alcanzar las medias españolas.,48
AND_1990_PA_es.pdf,AND,1990,PA,es,"Recursos extraordinarios, de carácter adicional, que constituyen, junto a la revalorización de algunas transferencias, la deuda pendiente del Estado con Andalucía.",21
AND_1990_PA_es.pdf,AND,1990,PA,es,"Los Andalucistas, en solitario, continuamos reivindicando su liquidación a lo que los partidos centralistas contestan con el silencio.",18
AND_1990_PA_es.pdf,AND,1990,PA,es,"Por otro lado, la presencia directa de los Organismos Andaluces en la C.E.E. facilitará el puntual seguimiento de los programas comunitarios y de la aplicación correcta de los fondos europeos a las reales necesidades de nuestro país.",37
AND_1990_PA_es.pdf,AND,1990,PA,es,"Es, pues, inaplazable la creación del Patronato Andalucia-Europa, con una oficina permanente en Bruselas, participando, además del Gobierno y el parlamento, las representaciones de las organizaciones empresariales y sindicales y de los Ayuntamientos andaluces.",34
AND_1990_PA_es.pdf,AND,1990,PA,es,"El tejido socioeconómico andaluz tiene en las PYMES uno de sus elementos fundamentales de vitalidad, por lo que constituyen una pieza básica para la puesta en marcha de una política eficaz de promoción y desarrollo.",35
AND_1990_PA_es.pdf,AND,1990,PA,es,"Junto a su importancia cuantitativa en el conjunto de la economía andaluza, las PYMES son un elemento de libertad e independencia del empresario andaluz, contribuyen a la diversificación de ofertas y bienes, y aseguran un espacio de libre competencia que además de dinamizar el tejido empresarial asegura una vía de escape frente a la hegemonía monopolista de los grandes grupos empresariales.",61
AND_1990_PA_es.pdf,AND,1990,PA,es,"El Gobierno Andaluz y el propio Ministerio de Economía han venido desarrollando una política de apoyo a la penetración empresarial procedente del exterior de Andalucía, dificultando así las posibilidades de potenciación del pequeño empresariado andaluz.",35
AND_1990_PA_es.pdf,AND,1990,PA,es,"A este tipo de política le acompaña un amplio abanico de ayudas a las PYMES a través de programas que en numerosos casos no se cubren por insuficiencia de la demanda: lo que demuestra pues una falta de adecuación de estas políticas al tejido socioeconómico andaluz y, en consecuencia, un considerable déficit de eficacia de las mismas.",57
AND_1990_PA_es.pdf,AND,1990,PA,es,"Detrás de esta inadecuación subyace una evidente percepción defectuosa de la propia realidad del tejido empresarial andaluz por parte del Gobierno socialista: se aplican unos programas inspirados en el concepto de PYME de la Comunidad Europea, con unos ideales de inversión productiva y tecnología punta que no se adecúan a las necesidades financieras reales y las trabas administrativas a que se enfrentan la mayor parte de las PYMES andaluzas.",69
AND_1990_PA_es.pdf,AND,1990,PA,es,"De una parte, el programa del Partido Andalucista persigue una mejor adecuación entre los instrumentos públicos y la situación real del tejido empresarial andaluz, asegurando así un mayor grado de eficacia y, sobre todo, apostando por un modelo de desarrollo económico duradero y autosostenido que estimule los recursos propios de la empresa andaluza; en este programa, los recursos de subvenciones procedentes de la Comunidad Europea y de la Administración Central deben ser readaptados en cuanto a su aplicación, para asegurar una rentabilidad práctica adecuada a las singularidades de la estructura empresarial andaluza.",92
AND_1990_PA_es.pdf,AND,1990,PA,es,"Por otra parte, el Partido Andalucista desarrollará en el seno de la sociedad una estrategia de promoción del espíritu empresarial andaluz que sepa llegar a la sensibilidad de los actuales agentes económicos.",32
AND_1990_PA_es.pdf,AND,1990,PA,es,"Dentro de estas coordenadas, parece fundamental la articulación de iniciativas entre el sector público empresarial, la Universidad y las organizaciones representativas; la utilización del potencial de compras de la propia Administración para el fomento de nuestras PYMES y el pleno aprovechamiento de las posibilidades del Patronato Andalucía-Europa, cuya creación proponemos con una oficina permanente en Bruselas, asegurando la presencia directa de los intereses andaluces en la C.E.E. Elementos básicos de este Programa de actuación son",75
AND_1990_PA_es.pdf,AND,1990,PA,es,": ) Servicios efectivos de asesoramiento en la gestión de ayudas, tramitación, estudios de viabilidad de mercado y unidades de información.",21
AND_1990_PA_es.pdf,AND,1990,PA,es,") Elaboración concertada de planes sectoriales de reconversión y reindustrialización, potenciando el tejido industrial existente y buscando salidas viables a empresas en crisis.",23
AND_1990_PA_es.pdf,AND,1990,PA,es,") Fomento de los programas de formación empresarial extendiéndolos hacia vertientes temáticas fundamentales como organización, métodos, exportación y tecnología.",19
AND_1990_PA_es.pdf,AND,1990,PA,es,") Reforzamiento de la capacidad comercial a través de una estrategia integradora que refuerce las acciones de marketing de nuestros productos en los mercados nacional y europeo, y medidas efectivas a favor de la exportación.",35
AND_1990_PA_es.pdf,AND,1990,PA,es,La reorientación del actual sistema de subvenciones al interés de los créditos bancarios.,13
AND_1990_PA_es.pdf,AND,1990,PA,es,"El apoyo financiero debe tener cierto carácter preferencial hacia sectores o subsectores de actividad con ventajas comparativas, mayor conexión al resto del tejido empresarial interno y, por tanto, con mayor efecto multiplicador en la economía andaluza.",36
AND_1990_PA_es.pdf,AND,1990,PA,es,") Medidas fiscales incentivadoras del ahorro orientado a la inversión, desgravaciones en los impuestos sobre el patrimonio y de sucesiones de los capitales invertidos y tratamiento especial de las inversiones ID (Investigación para Desarrollo).",34
AND_1990_PA_es.pdf,AND,1990,PA,es,"Asimismo, reducción de los costes por las denominadas cargas sociales en el contexto de una reforma fiscal moderna.",18
AND_1990_PA_es.pdf,AND,1990,PA,es,) Desarrollo por el sector público empresarial de programas más decididos y con los suficientes recursos para la innovación tecnológica.,20
AND_1990_PA_es.pdf,AND,1990,PA,es,") Reorientación de los fondos comunitarios, principalmente el FEDER, a inversión productiva directa, a la vez que se agilizan los trámites necesarios para su liquidación más puntual.",27
AND_1990_PA_es.pdf,AND,1990,PA,es,"El paro en Andalucía es un mal endémico, estructural, que desde hace tiempo se viene manifestando en forma de subempleo, miseria y emigración.",23
AND_1990_PA_es.pdf,AND,1990,PA,es,"La crisis económica de estas dos décadas ha agravado aún más la situación, encontrándose nuestra tasa de desempleo a diez puntos de la media española sin que haya disminuido en los ocho últimos años de política socialista.",37
AND_1990_PA_es.pdf,AND,1990,PA,es,Todas las actuaciones de la política económica deben contribuir a afrontar este grave problema de nuestro pueblo.,17
AND_1990_PA_es.pdf,AND,1990,PA,es,La solución pasa necesariamente por la industrialización de Andalucía y la potenciación de las PYMES.,15
AND_1990_PA_es.pdf,AND,1990,PA,es,"El Partido Andalucista estima que debe abordarse un plan de emergencia contra el paro, acordado por todas las fuerzas políticas y sociales, coordinando los recursos de las Administraciones Públicas.",29
AND_1990_PA_es.pdf,AND,1990,PA,es,"Para ello se estima de primordial importancia el desarrollo en el tejido empresarial andaluz de prácticas y hábitos de formación, así como en los procesos de negociación colectiva.",28
AND_1990_PA_es.pdf,AND,1990,PA,es,"Los objetivos de la política andalucista en este campo son: ) Asegurar el cumplimiento efectivo de la legislación laboral vigente, controlando con eficacia el fraude existente en materia de contratación temporal.",31
AND_1990_PA_es.pdf,AND,1990,PA,es,") Agilizar los programas de fomento al empleo, especialmente los dirigidos a jóvenes, con una mejor integración en los mismos de las corporaciones locales, y una orientación profesional más consistente.",30
AND_1990_PA_es.pdf,AND,1990,PA,es,) Asegurar una mejor adecuación de los programas de formación a las necesidades reales del mercado y de la economía andaluza.,21
AND_1990_PA_es.pdf,AND,1990,PA,es,") Implementar la objetividad y la neutralidad en las prestaciones de desempleo, evitando su instrumentación política, y mejorando sus condiciones económicas junto a un control más riguroso.",27
AND_1990_PA_es.pdf,AND,1990,PA,es,"En el marco de la política laboral, la puesta en práctica de mecanismos de colaboración y cooperación entre el poder central y la Comunidad Autónoma constituye uno de los elementos esenciales para llevar adelante una política social eficaz, adecuada a las singularidades del entramado socio-laboral andaluz, y a sus exigencias de avance histórico y superación del desempleo.",57
AND_1990_PA_es.pdf,AND,1990,PA,es,"La mayor proximidad de los poderes públicos autonómicos al entramado laboral ofrece adicionalmente un marco más flexible para la puesta en práctica de una política de concertación social, cuyos efectos sobre el proceso global del desarrollo económico puede ser de gran transcendencia por su capacidad de difusión social, abarcando materias tales como educación, formación profesional, sanidad, transportes colectivos, vivienda social, medio ambiente, etc.",63
AND_1990_PA_es.pdf,AND,1990,PA,es,"El Programa del Partido Andalucista en este sector pretende en primer lugar una orientación de la política de concertación social hacia las tareas programáticas prioritarias del pleno empleo, la más justa distribución de la riqueza y el desarrollo económico equilibrado; y no tanto a la concesión de ayudas económicas encubiertas hacia las organizaciones firmantes, como hasta ahora parece haber operado el gobierno socialista.",63
AND_1990_PA_es.pdf,AND,1990,PA,es,"En segundo lugar, el Partido Andalucista propone un compromiso de honradez y transparencia en el cumplimiento de los compromisos suscritos en los acuerdos de concertación social, a los que se dotará de mecanismos de control que aseguren su ejecución práctica.",40
AND_1990_PA_es.pdf,AND,1990,PA,es,"De esta forma, se evitará que la concertación social continue siendo en gran medida un recurso de cosmética política, permitiendo a las partes firmantes un efectivo control del cumplimiento de tales acuerdos.",32
AND_1990_PA_es.pdf,AND,1990,PA,es,"Frente a la intensificación de los desequilibrios territoriales generados por la política socialista, con graves desigualdades entre distintas áreas de Andalucía, el P.A. propone la elaboración en el Parlamento de una Ley de Ordenación del Territorio que aplique en nuestra tierra los objetivos de la Corte Europea de Ordenación del Territorio, orientados a la mejora de la calidad de vida de la población andaluza.",64
AND_1990_PA_es.pdf,AND,1990,PA,es,Estos objetivos se resumen en los siguientes puntos,8
AND_1990_PA_es.pdf,AND,1990,PA,es,": ) Articulación coherente de las distintas Administraciones, asegurando una mayor eficacia.",12
AND_1990_PA_es.pdf,AND,1990,PA,es,"litación en Andalucía a las zonas del centro europeo donde se alcanza hasta un de las inversiones totales de construcción, mientras en España apenas se alcanza el .",28
AND_1990_PA_es.pdf,AND,1990,PA,es,"La significación del sector agrario andaluz, concretada en su incidencia sobre la industria de transformación y en su capacidad exportadora, coexiste con la presencia de comarcas deprimidas (fundamentalmente en Granada y Almería) y un paro estructural superior al resto de España.",41
AND_1990_PA_es.pdf,AND,1990,PA,es,"A lo que debe añadirse la deficiente estructuración de la agroindustria, con un claro atraso tecnológico, el escaso desarrollo de la ganadería y los problemas de erosión del suelo.",29
AND_1990_PA_es.pdf,AND,1990,PA,es,"Sectores punteros como la horticultura no reciben apoyo suficiente, especialmente en lo que se refiere a comercialización e investigación.",19
AND_1990_PA_es.pdf,AND,1990,PA,es,Mientras el olivo o el algodón no cuentan con una adecuada política de precios.,14
AND_1990_PA_es.pdf,AND,1990,PA,es,"Las líneas prioritarias de acción de la política agraria del Partido Andalucista serán: ) Desarrollo de una adecuada agricultura de montaña, con actuaciones de repoblación que eviten la erosión del medio, utilizando especies autóctonas.",34
AND_1990_PA_es.pdf,AND,1990,PA,es,") Política de diversificación de cultivos, con estímulo de oleaginosas y proteaginosas, y fomento de producciones poco desarrolladas como plantas medicinales y aromáticas, floricultura, cultivos subtropicales,.",26
AND_1990_PA_es.pdf,AND,1990,PA,es,") Medidas de reequilibramiento de la oferta, a través de una mejor negociación y gestión de las subvenciones, con especial referencia a los productos del olivar, hortalizas y frutas y cultivos industriales.",32
AND_1990_PA_es.pdf,AND,1990,PA,es,") Orientación productiva destinada a solucionar el problema de los excedentes a través de actuaciones de diversificación, comercialización, política de precios, y fomento de otro tipo de agricultura como la biológica con una nueva y progresiva demanda.",37
AND_1990_PA_es.pdf,AND,1990,PA,es,") Elaboración de programas de desarrollo ganadero por subsectores, articulando medidas de mejora de la producción, industrialización y comercialización con actuaciones decididas de los organismos oficiales en sanidad animal y calidad de los productos para hacerlos competitivos.",37
AND_1990_PA_es.pdf,AND,1990,PA,es,") A través del sector público empresarial andaluz, desarrollar una decidida política de impulso y fomento de la industria agroalimentaria, coordinando más adecuadamente los recursos procedentes de la C.E.E. y de las Administraciones españolas y estableciendo una planificación concertada con las Organizaciones Agrarias.",43
AND_1990_PA_es.pdf,AND,1990,PA,es,") Incrementar, desde una visión integral, los programas de mejora de la calidad de vida del mundo rural: infraestructuras, formación profesional, empleo rural, servicios sociales, educación y sanidad.",28
AND_1990_PA_es.pdf,AND,1990,PA,es,Especial interés tiene aplicar las experiencias europeas de iniciativas localescomarcales de empleo a nuestra realidad con programas de potenciación de recursos naturales y una adecuada estrategia de desarrollo comunitario.,29
AND_1990_PA_es.pdf,AND,1990,PA,es,"Frente a la significación atribuida al sector pesquero en el Plan Económico de Andalucía en , el posterior PADE de parece demostrar una clara pérdida de iniciativa del Gobierno, con una progresiva dependencia de Madrid o de Bruselas, y una práctica de la política del avestruz que obliga al propio sector pesquero a buscar como interlocutor a la Administración Central prescindiendo de la Junta.",64
AND_1990_PA_es.pdf,AND,1990,PA,es,"Ello ha deteriorado las relaciones con todos los sectores implicados por la política de la Consejería de Agricultura y Pesca de confrontación con las Cofradías de Pescadores Andaluces, no reconociendo su carácter de interlocutor del sector.",36
AND_1990_PA_es.pdf,AND,1990,PA,es,"Mientras tanto, la estructura burocrática ha ido creciendo, duplicando administraciones, a la vez que se han dejado de cumplir los propios acuerdos de Concertación Social suscritos por la Junta en : así, no se ha elaborado la Ley reguladora de la actividad marisquera, ni se han publicado los censos y la regulación de las embarcaciones que faenan con artes menores.",60
AND_1990_PA_es.pdf,AND,1990,PA,es,"Finalmente, las ayudas comunitarias apenas han dado cobertura a los armadores andaluces.",12
AND_1990_PA_es.pdf,AND,1990,PA,es,"El Programa de actuación del Partido Andalucista parte de un necesario reforzamiento de la posición de la Administración Pesquera Andaluza en el diseño de la política nacional, centrándose en las siguientes líneas de actuación: ) Política de recursos.",38
AND_1990_PA_es.pdf,AND,1990,PA,es,Reglamentación y mejora de la gestión de los recursos pesqueros propios.,11
AND_1990_PA_es.pdf,AND,1990,PA,es,"En relación con los recursos ajenos, fomento de la presencia de nuestra flota en aguas de terceros países, en el marco de la cooperación internacional, con una adecuada especialización por zonas.",31
AND_1990_PA_es.pdf,AND,1990,PA,es,"Los elementos instrumentales de esta política de recursos serán el fomento de la investigación, la evaluación de stocks, el cómputo del esfuerzo pesquero por campaña, la ordenación y vigilancia de las pesquerías y el desarrollo de los cultivos marinos.",39
AND_1990_PA_es.pdf,AND,1990,PA,es,) Política de estructuras.,4
AND_1990_PA_es.pdf,AND,1990,PA,es,"Orientada a la modernización de todo el aparato productivo, persigue la renovación de la flota, el desarrollo de la acuicultura, la dotación de infraestructura en los puertos pesqueros y la ayuda a las industrias de transformación.",36
AND_1990_PA_es.pdf,AND,1990,PA,es,"Los subprogramas prioritarios serán los de modernización de la flota, acuicultura y arrecifes artificiales, y mejora de la infraestructura comercial.",20
AND_1990_PA_es.pdf,AND,1990,PA,es,) Política de Mercados.,4
AND_1990_PA_es.pdf,AND,1990,PA,es,"Persigue como objetivos fundamentales el desarrollo del régimen de precios instaurado en la política pesquera comunitaria y la consolidación de las organizaciones de productores, a través de la tipificación de los productos pesqueros andaluces y vigilancia del cumplimiento de la legislación vigente relativa a comercialización.",45
AND_1990_PA_es.pdf,AND,1990,PA,es,) Política de acción social.,5
AND_1990_PA_es.pdf,AND,1990,PA,es,"Dirigida a mejorar las condiciones de vida y de trabajo de las gentes del mar, a través del mantenimiento del empleo y niveles salariales, y potenciando la formación profesional marítimo-pesquera.",30
AND_1990_PA_es.pdf,AND,1990,PA,es,"Es fundamental, por consiguiente, desarrollar una política de cooperación y diálogo con las Cofradías de Pescadores de Andalucía, impulsando su renovación para adaptarlas a los nuevos tiempos a la vez que manteniendo los beneficios socioeconómicos que prestan al sector.",39
